symbol,entry_date,direction,entry_price,overlay_score,belief_mean,price_score,belief_score,exit_date_1d,exit_price_1d,ret_1d_realized,hit_1d_realized,exit_date_5d,exit_price_5d,ret_5d_realized,hit_5d_realized
SPY,2024-01-29,1,478.112548828125,0.3982727852751127,,0.4978409815938909,0.0,2024-01-30,477.7427062988281,-0.0007735470031133368,0,2024-02-05,479.3582458496094,0.0026054472415284508,1
SPY,2024-01-30,1,477.7427062988281,0.5480588387720762,,0.6850735484650952,0.0,2024-01-31,469.9472351074219,-0.01631730027193797,0,2024-02-06,480.75,0.006294797725893093,1
SPY,2024-01-31,1,469.9472351074219,0.4529614883250172,,0.5662018604062715,0.0,2024-02-01,476.0979919433594,0.013088186026951606,1,2024-02-07,484.7596130371094,0.031519236252771324,1
SPY,2024-02-01,1,476.0979919433594,1.0253266581743663,,1.281658322717958,0.0,2024-02-02,481.1100158691406,0.010527294822905958,1,2024-02-08,484.9737548828125,0.018642722905054934,1
SPY,2024-02-02,1,481.1100158691406,1.220213760513654,,1.5252672006420676,0.0,2024-02-05,479.3582458496094,-0.0036411007082582172,0,2024-02-09,487.7765502929688,0.013856569607649664,1
SPY,2024-02-05,1,479.3582458496094,1.0879115560466082,,1.35988944505826,0.0,2024-02-06,480.75,0.0029033695830639047,1,2024-02-12,487.56243896484375,0.017114951471614622,1
SPY,2024-02-06,1,480.75,0.6376954061862703,,0.7971192577328378,0.0,2024-02-07,484.7596130371094,0.008340328730336714,1,2024-02-13,480.8472595214844,0.00020230789700338014,1
SPY,2024-02-07,1,484.7596130371094,0.8645649875273584,,1.080706234409198,0.0,2024-02-08,484.9737548828125,0.00044174852843347737,1,2024-02-14,485.2169799804688,0.0009434922610279818,1
SPY,2024-02-08,1,484.9737548828125,0.6970349909244545,,0.8712937386555681,0.0,2024-02-09,487.7765502929688,0.005779272346054201,1,2024-02-15,488.5649108886719,0.007404846076108037,1
SPY,2024-02-09,1,487.7765502929688,0.8219259508238912,,1.027407438529864,0.0,2024-02-12,487.56243896484375,-0.00043895371353226616,0,2024-02-16,486.1318359375,-0.0033718602390396934,0
SPY,2024-02-12,1,487.56243896484375,0.7621925426691565,,0.9527406783364456,0.0,2024-02-13,480.8472595214844,-0.013772963023190515,0,2024-02-22,493.9078369140625,0.01301453402089551,1
SPY,2024-02-13,1,480.8472595214844,0.8954692261345962,,1.1193365326682452,0.0,2024-02-14,485.2169799804688,0.009087543648128438,1,2024-02-23,494.2484436035156,0.027869939604870476,1
SPY,2024-02-14,1,485.2169799804688,0.9888092903503756,,1.2360116129379697,0.0,2024-02-15,488.5649108886719,0.006899863455598423,1,2024-02-29,494.4722900390625,0.01907457991055103,1
SPY,2024-02-15,1,488.5649108886719,0.7374040464735144,,0.921755058091893,0.0,2024-02-16,486.1318359375,-0.004980044405453207,0,2024-03-01,499.114501953125,0.0215930183059279,1
SPY,2024-02-16,1,486.1318359375,0.3113567220064447,,0.3891959025080559,0.0,2024-02-22,493.9078369140625,0.01599566290812155,1,2024-03-11,497.5865783691406,0.023563036988824806,1
SPY,2024-02-22,1,493.9078369140625,0.439602163711674,,0.5495027046395925,0.0,2024-02-23,494.2484436035156,0.0006896158837673776,1,2024-03-13,502.1509094238281,0.01668949527358862,1
SPY,2024-02-23,1,494.2484436035156,0.2527557335400798,,0.3159446669250997,0.0,2024-02-29,494.4722900390625,0.00045290266149314133,1,2024-03-19,503.45745849609375,0.018632359922949124,1
SPY,2024-02-29,1,494.4722900390625,0.5828170179829856,,0.728521272478732,0.0,2024-03-01,499.114501953125,0.009388214481534997,1,2024-03-20,508.1139831542969,0.027588387438569516,1
SPY,2024-03-01,1,499.114501953125,0.4199804610517804,,0.5249755763147255,0.0,2024-03-11,497.5865783691406,-0.0030612686628125104,0,2024-03-25,507.4208984375,0.01664226635746021,1
SPY,2024-03-11,-1,497.5865783691406,-0.2515625825707782,,-0.3144532282134727,0.0,2024-03-13,502.1509094238281,-0.009172938445500826,0,2024-03-26,506.4837341308594,-0.017880618466196423,0
SPY,2024-03-13,1,502.1509094238281,0.5532331455590461,,0.6915414319488076,0.0,2024-03-19,503.45745849609375,0.0026019052196176837,1,2024-03-27,510.7401123046875,0.017104823907846137,1
SPY,2024-03-19,1,503.45745849609375,0.5856287023684049,,0.7320358779605061,0.0,2024-03-20,508.1139831542969,0.009249092608763596,1,2024-03-28,510.6424255371094,0.014271249575839529,1
SPY,2024-03-20,1,508.1139831542969,0.9220328149317146,,1.1525410186646432,0.0,2024-03-25,507.4208984375,-0.0013640339368232045,0,2024-04-03,507.0693664550781,-0.0020558707964184004,0
SPY,2024-03-25,1,507.4208984375,0.3439794533230536,,0.429974316653817,0.0,2024-03-26,506.4837341308594,-0.0018469170456448145,0,2024-04-17,488.6575622558594,-0.03697785455707189,0
SPY,2024-03-26,1,506.4837341308594,0.2533463848363391,,0.3166829810454239,0.0,2024-03-27,510.7401123046875,0.008403780589582393,1,2024-04-18,487.6520385742188,-0.03718124450522838,0
SPY,2024-03-27,1,510.7401123046875,0.397649117011387,,0.4970613962642338,0.0,2024-03-28,510.6424255371094,-0.00019126511747299165,0,2024-04-19,483.3956298828125,-0.05353893646317397,0
SPY,2024-03-28,1,510.6424255371094,0.2787374291298893,,0.3484217864123616,0.0,2024-04-03,507.0693664550781,-0.006997184141668207,0,2024-04-22,487.8473205566406,-0.04464005307920148,0
SPY,2024-04-03,1,507.0693664550781,0.4120666557126329,,0.5150833196407911,0.0,2024-04-17,488.6575622558594,-0.036310227785866206,0,2024-04-23,493.6364135742188,-0.02649135161677995,0
SPY,2024-04-17,-1,488.6575622558594,-0.3037068806757552,,-0.379633600844694,0.0,2024-04-18,487.6520385742188,0.002057726635803253,1,2024-04-24,493.4020385742188,-0.00970920473727416,0
SPY,2024-04-18,-1,487.6520385742188,-0.4288603779704751,,-0.5360754724630938,0.0,2024-04-19,483.3956298828125,0.008728372599140683,1,2024-04-25,491.5276794433594,-0.007947553916665746,0
SPY,2024-04-19,-1,483.3956298828125,-0.4706437727026271,,-0.5883047158782839,0.0,2024-04-22,487.8473205566406,-0.009209207528225542,0,2024-04-26,496.1844177246094,-0.026456151134211132,0
SPY,2024-04-22,-1,487.8473205566406,-0.3924260542407159,,-0.4905325678008949,0.0,2024-04-23,493.6364135742188,-0.011866608206380524,0,2024-04-29,497.9416198730469,-0.02069151328921621,0
SPY,2024-04-23,-1,493.6364135742188,-0.3392702068270394,,-0.4240877585337992,0.0,2024-04-24,493.4020385742188,0.00047479276964798193,1,2024-04-30,490.0535583496094,0.007258085356117566,1
SPY,2024-04-24,-1,493.4020385742188,-0.3985690591251989,,-0.4982113239064987,0.0,2024-04-25,491.5276794433594,0.00379884756105945,1,2024-05-01,488.46234130859375,0.010011505586598858,1
SPY,2024-04-25,-1,491.5276794433594,-0.6050683170954813,,-0.7563353963693515,0.0,2024-04-26,496.1844177246094,-0.009474010266367133,0,2024-05-02,493.0311279296875,-0.0030587259867658648,0
SPY,2024-04-26,-1,496.1844177246094,-0.6114385644635199,,-0.7642982055793998,0.0,2024-04-29,497.9416198730469,-0.003541429528350841,0,2024-05-03,499.1423950195313,-0.005961447375728874,0
SPY,2024-04-29,-1,497.9416198730469,-0.6039230956425988,,-0.7549038695532485,0.0,2024-04-30,490.0535583496094,0.0158413380376772,1,2024-05-06,504.29693603515625,-0.012763175256829707,0
SPY,2024-04-30,-1,490.0535583496094,-0.622458037504133,,-0.7780725468801661,0.0,2024-05-01,488.46234130859375,0.0032470268073850695,1,2024-05-10,508.4655151367188,-0.03757131536625666,0
SPY,2024-05-01,-1,488.46234130859375,-0.6480393514927284,,-0.8100491893659104,0.0,2024-05-02,493.0311279296875,-0.009353406055529156,0,2024-05-13,508.5338439941406,-0.04109119780201518,0
SPY,2024-05-02,-1,493.0311279296875,-0.3105984982523522,,-0.3882481228154402,0.0,2024-05-03,499.1423950195313,-0.01239529665298405,0,2024-05-14,510.8670043945313,-0.03617596426363454,0
SPY,2024-05-03,-1,499.1423950195313,-0.3914688739036275,,-0.4893360923795343,0.0,2024-05-06,504.29693603515625,-0.01032679465230207,0,2024-05-15,517.193115234375,-0.036163468370859125,0
SPY,2024-05-06,-1,504.29693603515625,-0.2537254498507958,,-0.3171568123134948,0.0,2024-05-10,508.4655151367188,-0.008266120223407327,0,2024-05-16,516.1290283203125,-0.023462550413614638,0
SPY,2024-05-10,1,508.4655151367188,0.2820867275313032,,0.3526084094141289,0.0,2024-05-13,508.5338439941406,0.00013438248098977872,1,2024-05-17,516.8709106445312,0.016530905749925554,1
SPY,2024-05-13,1,508.5338439941406,0.3616542495598998,,0.4520678119498748,0.0,2024-05-14,510.8670043945313,0.004588014009186701,1,2024-05-28,517.222412109375,0.017085525806881174,1
SPY,2024-05-14,1,510.8670043945313,0.2818637514644438,,0.3523296893305547,0.0,2024-05-15,517.193115234375,0.012383087546124192,1,2024-05-31,514.84033203125,0.007777616488322233,1
SPY,2024-05-15,1,517.193115234375,0.4172417585957428,,0.5215521982446786,0.0,2024-05-16,516.1290283203125,-0.0020574266801295115,0,2024-06-03,515.2600708007812,-0.00373756799279464,0
SPY,2024-05-16,1,516.1290283203125,0.3353133289077388,,0.4191416611346735,0.0,2024-05-17,516.8709106445312,0.001437397014140297,1,2024-06-04,515.8361206054688,-0.0005675087018395134,0
SPY,2024-05-17,1,516.8709106445312,0.3264695735919881,,0.4080869669899851,0.0,2024-05-28,517.222412109375,0.0006800565820301868,1,2024-06-05,521.9668579101562,0.009859226280059794,1
SPY,2024-05-28,-1,517.222412109375,-0.2784627630215456,,-0.348078453776932,0.0,2024-05-31,514.84033203125,0.004605523701902676,1,2024-06-06,521.9571533203125,-0.00915416869046321,0
SPY,2024-05-31,-1,514.84033203125,-0.3735804093300253,,-0.4669755116625316,0.0,2024-06-03,515.2600708007812,-0.0008152795020452526,0,2024-06-07,521.3225708007812,-0.012590774976692752,0
SPY,2024-06-03,-1,515.2600708007812,-0.63917554049313,,-0.7989694256164124,0.0,2024-06-04,515.8361206054688,-0.001117978739924954,0,2024-06-10,522.933349609375,-0.014892050138231118,0
SPY,2024-06-04,-1,515.8361206054688,-0.8839983931879769,,-1.104997991484971,0.0,2024-06-05,521.9668579101562,-0.011885048486894393,0,2024-06-11,524.192626953125,-0.0161999247703858,0
SPY,2024-06-05,-1,521.9668579101562,-0.8503320295323594,,-1.0629150369154492,0.0,2024-06-06,521.9571533203125,1.8592348722302222e-05,1,2024-06-12,528.4979248046875,-0.012512416824087732,0
SPY,2024-06-06,-1,521.9571533203125,-0.8509872326587058,,-1.0637340408233822,0.0,2024-06-07,521.3225708007812,0.001215775117736191,1,2024-06-13,529.5621337890625,-0.014570124042505472,0
SPY,2024-06-07,-1,521.3225708007812,-1.073893413078716,,-1.342366766348395,0.0,2024-06-10,522.933349609375,-0.0030897929589342385,0,2024-06-14,529.88427734375,-0.01642304980161799,0
SPY,2024-06-10,-1,522.933349609375,-1.0676019944927135,,-1.334502493115892,0.0,2024-06-11,524.192626953125,-0.0024081029536377153,0,2024-06-17,534.1015014648438,-0.02135674051733596,0
SPY,2024-06-11,-1,524.192626953125,-0.955304120652372,,-1.1941301508154651,0.0,2024-06-12,528.4979248046875,-0.008213198031012165,0,2024-06-18,535.45849609375,-0.021491849677680475,0
SPY,2024-06-12,-1,528.4979248046875,-0.783168524824486,,-0.9789606560306072,0.0,2024-06-13,529.5621337890625,-0.002013648369136531,0,2024-06-20,534.00390625,-0.010418170416368803,0
SPY,2024-06-13,-1,529.5621337890625,-1.0270136907017016,,-1.283767113377127,0.0,2024-06-14,529.88427734375,-0.0006083205994781674,0,2024-06-21,533.2880249023438,-0.00703579594451397,0
