Date,symbol,price,return_1d,return_3d,return_5d,volatility_20d,momentum_20d,momentum_60d,ma_50,ma_200,trend_50_200,drawdown
2023-04-25,QQQ,304.58721923828125,-0.01886379579356645,-0.01988749545453783,-0.02781790637153536,0.009767740684294712,0.003983658970948101,0.04796391398070754,301.02916015625,287.2568803405762,13.772279815673812,-0.22484888352828514
2023-04-26,QQQ,306.4344482421875,0.006064696373425882,-0.01497117185662189,-0.02146163825228975,0.009758436307963159,0.015466038638954682,0.07607669890281632,301.1832403564453,287.3771589660644,13.806081390380882,-0.22014782736336225
2023-04-27,QQQ,314.7666931152344,0.027190953630845005,0.013926320565974759,0.012868408294301137,0.010754739963144482,0.024398996048213606,0.08901620135007371,301.4598181152344,287.552776184082,13.907041931152378,-0.19894290309828566
2023-04-28,QQQ,316.9381103515625,0.006898497470738452,0.04054960396620921,0.018792688695487003,0.010666629802081327,0.02179416315407634,0.07357194971858783,301.73371520996096,287.7421328735352,13.991582336425779,-0.19341681274139222
2023-05-01,QQQ,316.5745849609375,-0.0011469917272547425,0.033090720631826054,0.019749900910366325,0.010028779928678306,0.003926081888731003,0.03518795365805927,302.1141436767578,287.924688873291,14.189454803466788,-0.19434195698452061
2023-05-02,QQQ,313.8135681152344,-0.008721536651603912,-0.0030280363864644277,0.030291319839442332,0.0102140084236416,-0.0024049671739928558,0.04472667197477298,302.48134033203127,288.06803970336915,14.413300628662114,-0.20136853313533964
2023-05-03,QQQ,311.75994873046875,-0.006544074550694723,-0.01633808447759688,0.017378922372566663,0.010292271517879622,-0.005578959264632144,0.046744280241695746,302.94736328125,288.21318756103517,14.734175720214807,-0.20659483699303272
2023-05-04,QQQ,310.6595764160156,-0.003529549959621181,-0.01868440748536948,-0.013048129897641814,0.010074933271875683,0.0007914159000665943,0.021877778125775516,303.3870611572266,288.30935943603515,15.077701721191431,-0.2093952001540872
2023-05-05,QQQ,317.2623596191406,0.021254079076844512,0.010989937511687975,0.001023068091175361,0.011054389185697504,0.01521744204203368,0.06248930080977089,303.90838928222655,288.41543991088867,15.492949371337886,-0.1925916232196293
2023-05-08,QQQ,318.0484924316406,0.0024778634737625538,0.02017110833761593,0.004655798477584572,0.011055355542101939,0.018309577724200388,0.07461932922423098,304.54295532226564,288.50420211791993,16.03875320434571,-0.1905909754943953
2023-05-09,QQQ,316.0342102050781,-0.006333255068000199,0.01730071820437029,0.007076309998898189,0.011052401356570034,0.018396177383969592,0.0748679691948535,305.0962280273437,288.6092224121094,16.487005615234352,-0.19571716930093053
2023-05-10,QQQ,319.4732360839844,0.010881815220809887,0.006968606258548338,0.024741110540097422,0.011011176760605495,0.03865326390258628,0.06943650594929984,305.7257373046875,288.73983932495116,16.985897979736365,-0.1869651121519933
2023-05-11,QQQ,320.5146789550781,0.003259875174081772,0.007754121091982702,0.03172315707359741,0.010211819040706886,0.022025568775639215,0.06505288947615528,306.42238159179686,288.904483795166,17.517897796630848,-0.18431471990543524
2023-05-12,QQQ,319.36505126953125,-0.0035868175813189573,0.010539495272653188,0.0066276114598491365,0.010245453837010062,0.02027793019454882,0.05316456460536356,307.04874755859373,289.0026133728027,18.046134185791004,-0.18724043420890146
2023-05-15,QQQ,321.0943908691406,0.005414930634191073,0.005074461964413413,0.00957683658303976,0.010291414342973844,0.02493411039684168,0.07911604474236578,307.5906005859375,289.09473526000977,18.495865325927753,-0.1828393975378675
2023-05-16,QQQ,321.4580078125,0.001132430069473056,0.002943168969662402,0.017162058512280476,0.010287522862682377,0.026030310235400256,0.08801470196338812,308.13305419921875,289.1610763549805,18.971977844238268,-0.18191402030005055
2023-05-17,QQQ,325.3489990234375,0.012104197488858492,0.01873701499309033,0.018392034999477946,0.010552184377106758,0.03893827318341847,0.12788723239349742,308.8255328369141,289.2478009033203,19.577731933593782,-0.17201174603889613
2023-05-18,QQQ,331.3917541503906,0.018573148050527122,0.03206958319445263,0.033936277835303175,0.010918866429766022,0.06636517106109618,0.14797650817841346,309.6098284912109,289.36933044433596,20.24049804687496,-0.1566333976139791
2023-05-19,QQQ,330.6450500488281,-0.0022532368177864415,0.028579291892105285,0.03532007880779986,0.010979033310512323,0.06285343586304615,0.13547268161957948,310.48043334960937,289.44531311035155,21.03512023925782,-0.15853370229336672
2023-05-22,QQQ,331.75537109375,0.003358045265634324,0.019690769264825603,0.03320201326392569,0.010910755489914896,0.06865024190453428,0.1586866109437719,311.45388671875,289.519471282959,21.93441543579104,-0.15570802037616216
