Date,symbol,price,return_1d,return_3d,return_5d,volatility_20d,momentum_20d,momentum_60d,ma_50,ma_200,trend_50_200,drawdown,belief_crypto,belief_elections,belief_geopolitics,belief_master_col,belief_mean,b_change,b_momentum_3,b_volatility_3,b_zscore_3
2022-07-13,QQQ,279.0668334960937,-0.002061145984945,-0.0328423542879915,-0.0109070542970964,0.0190257333661506,0.0391747024200159,-0.154332840329849,287.72042175292967,339.56182388305666,-51.841402130126994,-0.2897963634347174,,,,belief_elections,,,,,
2022-07-14,QQQ,280.06329345703125,0.0035706857330699,-0.0081994098551786,-0.0281712468703467,0.0190284201275439,0.0409954501679388,-0.1519649412966874,287.11082275390623,339.161067199707,-52.05024444580079,-0.2872604494420593,,,,belief_elections,,,,,
2022-07-15,QQQ,285.1434631347656,0.0181393627669874,0.0196687913993016,-0.0117826721266429,0.0186554499160414,0.0340563309296864,-0.155458164154515,286.5961950683593,338.8366775512696,-52.24048248291018,-0.2743318081761091,,,,belief_elections,,,,,
2022-07-18,QQQ,282.7303771972656,-0.0084627082485826,0.0131278362794879,0.0012456523480048,0.0160394285223227,0.0684118510625293,-0.1502115732183124,285.82308166503907,338.50309127807617,-52.6800096130371,-0.2804729263687913,,,,belief_elections,,,,,
2022-07-19,QQQ,291.42529296875,0.0307533836925411,0.0405693990507254,0.0421325216359216,0.0170769954111229,0.0880391872688775,-0.1055709990456663,285.5475915527344,338.2193991088867,-52.67180755615232,-0.2583450341962394,,,,belief_elections,,,,,
2022-07-20,QQQ,296.0462341308594,0.015856349032151,0.0382360895678006,0.0608434919408051,0.0165961165469852,0.0780916147097596,-0.0669561416122077,285.4376507568359,337.9480155944824,-52.51036483764648,-0.246585094197027,,,,belief_elections,,,,,
2022-07-21,QQQ,300.2960510253906,0.0143552472707784,0.0621287107606025,0.0722435179512861,0.0167038819607415,0.0951653287571325,-0.0655653936075453,285.64867614746095,337.7346467590332,-52.08597061157224,-0.235769636926735,,,,belief_elections,,,,,
2022-07-22,QQQ,295.0302124023437,-0.0175354907434385,0.0123699607431819,0.0346728946856671,0.0172268545488783,0.0601719449084101,-0.0459402909247803,285.683984375,337.4718000793457,-51.78781570434569,-0.2491707913842609,,,,belief_elections,,,,,
2022-07-25,QQQ,293.3498229980469,-0.005695651949046,-0.0091080744219858,0.0375603283455172,0.0156645710216548,0.0192116756806275,-0.0502364111742345,285.8596380615234,337.1894143676758,-51.32977630615238,-0.2534472532297138,,,,belief_elections,,,,,
2022-07-26,QQQ,287.5858764648437,-0.0196487131790139,-0.0423254801957825,-0.013174616605148,0.0162436263575387,0.0065651586441148,-0.1008326226401375,285.9334698486328,336.86216049194337,-50.928690643310574,-0.2681160540240083,,,,belief_elections,,,,,
2022-07-27,QQQ,299.7391357421875,0.0422595832129797,0.0159608173735847,0.0124740705524251,0.0170766425408115,0.0820691651141021,-0.0186759118873188,286.0399444580078,336.6044752502441,-50.564530792236326,-0.2371869435067919,,,,belief_elections,,,,,
2022-07-28,QQQ,302.66998291015625,0.0097779929895094,0.0317714864009699,0.0079053050370112,0.0171049358102189,0.0916491327247854,-0.0253531856357204,286.273291015625,336.3749157714844,-50.101624755859405,-0.229728162788095,,,,belief_elections,,,,,
2022-07-29,QQQ,308.18975830078125,0.018236943543435,0.0716442757523811,0.0446040620426064,0.0168789653780317,0.1255172441463699,-0.0086372028283415,286.46628662109373,336.17903366088865,-49.71274703979492,-0.2156807587797634,,,,belief_elections,,,,,
2022-08-01,QQQ,308.004150390625,-0.0006022520384181,0.0275740257540024,0.0499551260771535,0.0169436324939778,0.1174636214918993,-0.0416380769558732,286.9486785888672,335.9683149719238,-49.01963638305659,-0.2161531166415589,,,,belief_elections,,,,,
2022-08-02,QQQ,307.0857849121094,-0.002981665920251,0.0145894943380093,0.0678055149542415,0.0168266097276806,0.0953791889659447,0.0061795136722739,287.44312438964846,335.72076171875,-48.27763732910154,-0.2184902861803638,,,,belief_elections,,,,,
2022-08-03,QQQ,315.4485168457031,0.0272325595793605,0.0235528869776315,0.0524101768179769,0.0175659987725598,0.1180400724649202,0.046113590062514,288.1223779296875,335.5037879943848,-47.38141006469726,-0.1972077763369214,,,,belief_elections,,,,,
2022-08-04,QQQ,316.9236755371094,0.0046763849332911,0.0289591069963577,0.0470931821183739,0.0171750551893564,0.0997354799076875,0.0938028768035581,288.7375250244141,335.2761479187012,-46.53862289428707,-0.1934536108776202,,,,belief_elections,,,,,
2022-08-05,QQQ,314.3348388671875,-0.0081686439661992,0.0236059573944553,0.019939275725084,0.0174081011393692,0.0893854311365454,0.071846460155212,289.42258605957034,335.0218496704102,-45.59926361083984,-0.2000420011725845,,,,belief_elections,,,,,
2022-08-08,QQQ,313.3188171386719,-0.0032322911840673,-0.0067513384698301,0.0172551790010184,0.0164390593889359,0.1095698543918215,0.1010365378131361,290.00893127441407,334.7648542785644,-44.75592300415036,-0.2026276983598185,,,,belief_elections,,,,,
2022-08-09,QQQ,309.7724304199219,-0.0113187798649846,-0.0225645657588309,0.0087488436124825,0.0165214023018297,0.1077416128099018,0.0911541530970536,290.3669683837891,334.4789903259277,-44.112021942138654,-0.2116529799125198,,,,belief_elections,,,,,
2022-08-10,QQQ,318.41845703125,0.0279108976857873,0.0129912999105641,0.0094149759055597,0.017169238370312,0.1410114668309627,0.0815278389917122,290.7073974609375,334.2517724609375,-43.544375,-0.1896495068939627,,,,belief_elections,,,,,
2022-08-11,QQQ,316.6111145019531,-0.0056759980126387,0.0105078188196532,-0.0009862344131486,0.0173827022617521,0.1304984333854848,0.0880007760412979,291.0276690673828,333.9968922424316,-42.9692231750488,-0.1942490546823735,,,,belief_elections,,,,,
2022-08-12,QQQ,322.7757568359375,0.0194707072860713,0.0419770293902157,0.0268532689509368,0.0174329290003536,0.1319767014381316,0.0811810162536219,291.51569885253906,333.76704772949216,-42.2513488769531,-0.1785605138806186,,,,belief_elections,,,,,
2022-08-15,QQQ,325.38409423828125,0.008080958210469,0.0218757331844856,0.0385079875182516,0.0170815145326403,0.1508635805739948,0.1461845737771692,291.89247314453127,333.54596572875977,-41.6534925842285,-0.1719224957208587,,,,belief_elections,,,,,
2022-08-16,QQQ,324.62213134765625,-0.0023417336745016,0.0253023866780699,0.0479374517209436,0.0162618066400271,0.1139120013940107,0.1496604102226784,292.4135296630859,333.30055114746096,-40.887021484375055,-0.1738616326977264,,,,belief_elections,,,,,
2022-08-17,QQQ,320.9194641113281,-0.0114060838087552,-0.0057510289583269,0.0078544664257094,0.0164918958660148,0.0840180590490951,0.1400909697250396,292.8406420898437,333.0274317932129,-40.18678970336913,-0.1832846361528044,,,,belief_elections,,,,,
2022-08-18,QQQ,321.69122314453125,0.0024048370993645,-0.0113492674016378,0.0160452631316163,0.0163190213089139,0.0712469313069041,0.1241407522881812,293.23150939941405,332.75175155639647,-39.52024215698242,-0.1813205687462036,,,,belief_elections,,,,,
2022-08-19,QQQ,315.41925048828125,-0.0194968721712127,-0.0283495177028429,-0.0227913843956857,0.0164578468220416,0.0691083056203485,0.126168372972808,293.5404278564453,332.436833190918,-38.89640533447266,-0.1972822569665601,,,,belief_elections,,,,,
2022-08-22,QQQ,307.1151123046875,-0.0263273030125416,-0.0430150032964402,-0.0561458972859787,0.0176651755344579,0.0469244847873395,0.0813853142267118,293.84395568847657,332.06030960083007,-38.2163539123535,-0.218415650220945,,,,belief_elections,,,,,
2022-08-23,QQQ,306.8611145019531,-0.0008270442988894,-0.0461004453202479,-0.0547128957966265,0.0169116350054554,0.0670242860117147,0.0513602289415062,294.34833923339846,331.6580056762695,-37.30966644287105,-0.2190620551015308,,,,belief_elections,,,,,
2022-08-24,QQQ,307.7501220703125,0.0028971007610472,-0.0243140785037585,-0.0410362832852267,0.0142265313779539,0.0267265277464983,0.0210789053294608,295.1324096679688,331.25829879760744,-36.125889129638665,-0.2167995991870349,,,,belief_elections,,,,,
2022-08-25,QQQ,313.1917724609375,0.0176820413718039,0.0197862622605864,-0.0264211457201463,0.0145765408358018,0.0347632409716178,0.0418973439539978,296.01556274414065,330.888426361084,-34.872863616943334,-0.2029510172974467,,,,belief_elections,,,,,
2022-08-26,QQQ,300.35467529296875,-0.0409879770055895,-0.0212032052987377,-0.0477604812388335,0.0168952805950322,-0.025422918175515,0.0066373274442146,296.5076092529297,330.46769302368165,-33.960083770751964,-0.2356204426727874,,,,belief_elections,,,,,
2022-08-29,QQQ,297.3943786621094,-0.0098560031668288,-0.0336498433811737,-0.0316517593993689,0.0170058227857132,-0.0344468466254751,-0.0298520270876334,297.16296142578125,330.0604132080078,-32.89745178222654,-0.2431541700104638,,,,belief_elections,,,,,
2022-08-30,QQQ,294.0825500488281,-0.0111361506837492,-0.0610144457562107,-0.0416428274852128,0.017137601828255,-0.042343981721599,-0.0150275171949888,297.68772277832034,329.63132247924807,-31.94359970092773,-0.2515825192175945,,,,belief_elections,,,,,
2022-08-31,QQQ,292.3729248046875,-0.0058134195444672,-0.0265744173300974,-0.0499665025709128,0.0157015962916604,-0.0731516897646492,-0.0240046258659746,298.04313903808594,329.17369567871094,-31.130556640625,-0.255933384027796,,,,belief_elections,,,,,
2022-09-01,QQQ,292.4999694824219,0.0004345295578216,-0.0164576385125569,-0.0660675177254102,0.0156112645232849,-0.077064946357495,-0.0319310163511342,298.40910705566404,328.7171420288086,-30.30803497314457,-0.2556100650901678,,,,belief_elections,,,,,
2022-09-02,QQQ,288.3674011230469,-0.014128440309541,-0.0194338253828129,-0.0399103964612149,0.0157535596936967,-0.0826107530355945,-0.0386898615457144,298.6107501220703,328.2262596130371,-29.61550949096676,-0.2661271338525646,,,,belief_elections,,,,,
2022-09-06,QQQ,286.2962951660156,-0.0071821778362093,-0.0207838316175521,-0.0373177312430073,0.0157657633446389,-0.0862460870350354,-0.0193274311935044,298.5802697753906,327.724001159668,-29.143731384277373,-0.2713979392864041,,,,belief_elections,,,,,
2022-09-07,QQQ,292.0798034667969,0.0202011286853276,-0.0014364651605552,-0.0068101510330984,0.016589612915849,-0.0571149179710447,0.0370607669888847,298.7076629638672,327.2306234741211,-28.522960510253935,-0.2566793552975338,,,,belief_elections,,,,,
2022-09-08,QQQ,293.59405517578125,0.0051843766361494,0.0181249823398177,0.0041766191992964,0.0150850845105809,-0.0779615669484651,0.0932704223479456,299.03943359375,326.7339236450196,-27.694490051269558,-0.2528257011139708,,,,belief_elections,,,,,
2022-09-09,QQQ,300.0126647949219,0.0218621920505088,0.0479097000572519,0.0256844310985526,0.0161384182516834,-0.0524253538387037,0.1151472768500778,299.4944989013672,326.2921255493164,-26.797626647949187,-0.2364908330965202,,,,belief_elections,,,,,
2022-09-12,QQQ,303.5785217285156,0.0118856880126418,0.0393684127599254,0.0527490990529062,0.0156758392984936,-0.0594754553303691,0.1009100081641434,300.089658203125,325.87700744628904,-25.787349243164044,-0.2274160013439132,,,,belief_elections,,,,,
2022-09-13,QQQ,286.9312438964844,-0.0548368103818576,-0.0226939584158395,0.0022178028189312,0.0192522716336431,-0.1181767978911642,0.0842865363746339,300.31572509765624,325.37242797851565,-25.056702880859405,-0.2697820435822744,,,,belief_elections,,,,,
2022-09-14,QQQ,289.2075500488281,0.0079332808844092,-0.0360155287226948,-0.0098337967359501,0.0194931313182394,-0.1090947839933336,0.079759222343452,300.4929449462891,324.91599563598635,-24.42305068969728,-0.2639890194271732,,,,belief_elections,,,,,
2022-09-15,QQQ,284.3912353515625,-0.0166534888057122,-0.0632037018551395,-0.0313453888523349,0.0196106965149498,-0.1138236624597311,0.035648391304802,300.5378857421875,324.3941931152344,-23.85630737304689,-0.2762461700530241,,,,belief_elections,,,,,
2022-09-16,QQQ,282.6522521972656,-0.0061147564978476,-0.014912951413414,-0.0578655991390337,0.0195145176172561,-0.1213554120801299,0.0308192386965129,300.42729614257814,323.8922428894043,-23.46494674682617,-0.2806717484875345,,,,belief_elections,,,,,
2022-09-19,QQQ,284.8533630371094,0.0077873458383326,-0.015055578635425,-0.0616814344598192,0.0194944281293838,-0.096905586465806,0.0236020963606051,300.3534979248047,323.43388137817385,-23.08038345336917,-0.2750700906217237,,,,belief_elections,,,,,
2022-09-20,QQQ,282.5827331542969,-0.0079712237152583,-0.0063592051106285,-0.0151552360876959,0.0188541076127841,-0.0798800780798183,-0.0181973930200048,300.3575799560547,322.95059829711914,-22.593018341064464,-0.2808486691072599,,,,belief_elections,,,,,
